Object_Name	Parent_Object	Target_Object	Property	Date_From	Date_To	Value	Variable	Variable_Effect	Timeslice	Timeslice_Index	Group_id	Priority	Scenario
ES Availability Nuclear			Value	2010-01-01	2100-01-01	0.8			M	8			
ES Availability Nuclear			Value	2010-01-01	2100-01-01	0.8			M	9			
ES Availability Nuclear			Value	2010-01-01	2100-01-01	0.8			M	10			
ES Availability Nuclear			Value	2010-01-01	2100-01-01	0.8			M	11			
ES Availability Nuclear			Value	2010-01-01	2100-01-01	0.8			M	12			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	1			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	2			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	3			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	4			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	5			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	6			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	7			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	8			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	9			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	10			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	11			
ES Availability CHP			Value	2010-01-01	2100-01-01	0.85			M	12			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	1			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	2			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	3			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	4			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	5			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	6			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	7			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	8			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	9			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	10			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	11			
ES Availability Liquid			Value	2010-01-01	2100-01-01	0.95			M	12			
